frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,joy_raw,sadness_raw,anger_raw,surprise_raw,joy,sadness,anger,surprise
1038,2.8339961772871902e-06,0.008621662855148315,0.011650149710476398,0.16245602071285248,0.19211401045322418,0.10913440585136414,0.0011288276873528957,2.1725222723034676e-06,1.0872226994251832e-06,0.15013544261455536,0.11434923112392426,0.2908024191856384,0.2882338762283325,0.09488751739263535,0.09545446932315826,0.06785029917955399,0.05545599386096001,0.04572797939181328,0.03574706241488457,0.5598416924476624,0.5189971923828125,0.00889786146581173,0.006288269534707069,0.0022983327507972717,0.015902860090136528,0.20718327164649963,6.5169959270861e-05,0.006211970932781696,0.005489368457347155,0.013026325963437557,0.00015011226059868932,0.00013144852709956467,0.006677655037492514,0.001406280673108995,0.219363272190094,0.32225003838539124,0.04750378429889679,0.12405668944120407,0.002585449954494834,0.0002532193320803344,0.006454888265579939,0.058011800050735474,0.0018638293258845806,0.004114428535103798,0.8022085428237915,0.8244114518165588,0.011139494366943836,0.0317571647465229,0.4121178984642029,0.4155419170856476,1.3588388583229971e-06,7.622983048349852e-06,0.8133099973201752,0.054245860500183575,0.2747776743490249,0.18481964617967606,76.48851222784826,27.521579872551055,35.46535779827362,39.27870736882935
1041,2.8658575956796994e-06,0.006437294650822878,0.007884588092565536,0.26231762766838074,0.19240045547485352,0.12076693028211594,0.0011262884363532066,1.849117893470975e-06,1.2052189504174748e-06,0.3779904544353485,0.19757281243801117,0.3475854992866516,0.3130912780761719,0.04816737025976181,0.19317813217639923,0.15969665348529816,0.01941736787557602,0.03428319841623306,0.033201657235622406,0.5748434066772461,0.46971699595451355,0.00303368316963315,0.002469758503139019,0.0026652743108570576,0.03313587233424187,0.1912469118833542,4.362839899840765e-05,0.005571464542299509,0.005476569756865501,0.01277944166213274,0.00026164099108427763,0.00023435561161022633,0.005754492711275816,0.0015218122862279415,0.24727629125118256,0.3664262592792511,0.04337535426020622,0.09894851595163345,0.002365879714488983,0.00018597520829644054,0.008523604832589626,0.05380045622587204,0.0019202810944989324,0.004544351249933243,0.7491324543952942,0.7773157954216003,0.009114428423345089,0.03416747972369194,0.29776817560195923,0.2897133529186249,1.7708788391246344e-06,6.60062369206571e-06,0.7632241249084473,0.08760454142369174,0.264720571343787,0.22678226977586746,75.32628824618745,38.012627433955195,34.616640543435764,44.25049638801421
1044,2.594683564893785e-06,0.020400021225214005,0.0244075246155262,0.15193328261375427,0.08531815558671951,0.053726840764284134,0.0007610215689055622,1.291995431529358e-06,8.45480997213599e-07,0.14398512244224548,0.1082502231001854,0.1878986358642578,0.19610366225242615,0.03730922192335129,0.16310963034629822,0.1547025591135025,0.02012336067855358,0.06242663040757179,0.05002935230731964,0.537058413028717,0.47132548689842224,0.007916870526969433,0.004173537250608206,0.001934012514539063,0.011340533383190632,0.12756085395812988,4.6790930355200544e-05,0.003767237300053239,0.003917796071618795,0.005590524058789015,0.00018036460096482188,0.00016127721755765378,0.007125121541321278,0.0007108746212907135,0.20653964579105377,0.3228512108325958,0.02834847941994667,0.05042845010757446,0.003598208772018552,0.0003833168011624366,0.007710634730756283,0.05664516240358353,0.0011437927605584264,0.005294208414852619,0.6466991901397705,0.65926194190979,0.005403360351920128,0.024585433304309845,0.20115786790847778,0.19565390050411224,1.5194428897302714e-06,6.088139343773946e-06,0.6529805660247803,0.05075830814409225,0.26329786144196987,0.13974706828594208,72.31391135020958,26.21604209871063,34.49477258387252,32.84600750973666
1047,3.3154944958369015e-06,0.06392555683851242,0.07924754172563553,0.0768192857503891,0.03771745413541794,0.027229463681578636,0.0008237164583988488,1.127567202274804e-06,8.184771331798402e-07,0.15584467351436615,0.1263677179813385,0.21019583940505981,0.22396551072597504,0.05005420744419098,0.0875612273812294,0.08868417888879776,0.054116327315568924,0.05411355942487717,0.04150720313191414,0.542213499546051,0.4410592019557953,0.006982798222452402,0.0033149251248687506,0.001736967358738184,0.009955293498933315,0.1426759660243988,5.4542801080970094e-05,0.004125886131078005,0.004553984384983778,0.004086543805897236,0.00011530155461514369,0.0001104964831029065,0.010695802047848701,0.0009640974458307028,0.18591327965259552,0.29174160957336426,0.028532693162560463,0.044088780879974365,0.00548723665997386,0.00032126097357831895,0.005952075589448214,0.04907815530896187,0.0010494242887943983,0.005754209589213133,0.659396767616272,0.662475049495697,0.004415507428348064,0.023146335035562515,0.26037904620170593,0.22349800169467926,1.2615885225386592e-06,7.648747669009026e-06,0.6609359085559845,0.025681694596035715,0.28161145001649857,0.10974762588739395,72.55569819436583,15.23784961621697,36.02959629244866,27.751756279865162
1050,3.2765246942290105e-06,0.03694064915180206,0.0538058802485466,0.1387615203857422,0.047899335622787476,0.035793110728263855,0.0008605578332208097,1.3506335108104395e-06,9.748629281602916e-07,0.13580691814422607,0.1177801638841629,0.19070366024971008,0.21099267899990082,0.04511743783950806,0.09352409839630127,0.0948871523141861,0.05217314139008522,0.062250517308712006,0.044896140694618225,0.5469957590103149,0.40517449378967285,0.008825784549117088,0.003918737638741732,0.001932330778799951,0.009376547299325466,0.14844532310962677,5.921306001255289e-05,0.004191194660961628,0.0047828988172113895,0.004198454320430756,0.00010412710253149271,0.00010355605627410114,0.010404553264379501,0.0010880054906010628,0.18414469063282013,0.2866347134113312,0.0297386571764946,0.04620324820280075,0.005082971416413784,0.0003268854634370655,0.00520419143140316,0.05128918215632439,0.0010220624972134829,0.00568954786285758,0.6632598638534546,0.6708390712738037,0.004964048974215984,0.031564876437187195,0.2773902416229248,0.2257855385541916,1.5268537936208304e-06,8.251355211541522e-06,0.6670494675636292,0.046323067848182596,0.2607291955500841,0.14360342174768448,72.73865709074698,24.48621220764852,34.273588692958015,33.44921936638385
1053,3.5315972581884125e-06,0.07581347227096558,0.11739371716976166,0.0680384635925293,0.028300471603870392,0.01569744572043419,0.0008081583655439317,1.4756174095964525e-06,8.997051281767199e-07,0.1425105780363083,0.12041352689266205,0.19294215738773346,0.20628641545772552,0.07328535616397858,0.06853983551263809,0.06354312598705292,0.0725225880742073,0.05956166610121727,0.045868150889873505,0.5332859754562378,0.44600510597229004,0.007854027673602104,0.0037838302087038755,0.001902812859043479,0.008808910846710205,0.15432606637477875,5.569366112467833e-05,0.004961169324815273,0.003966054879128933,0.005988115444779396,0.00014787018881179392,0.00013453401334118098,0.012230223044753075,0.0006297949585132301,0.18439102172851562,0.2745383381843567,0.028478333726525307,0.04918644577264786,0.005427262745797634,0.000550977245438844,0.005213201977312565,0.04368826746940613,0.001063138130120933,0.00544133922085166,0.7012109756469727,0.7125943899154663,0.0073296972550451756,0.02959778904914856,0.30213865637779236,0.2681061327457428,1.222544028678385e-06,7.798727892804891e-06,0.7069026827812195,0.022773622598227423,0.29312456771731377,0.11118226498365402,73.87404126892196,13.749633128613322,36.95820047044483,28.01290784415758
1056,3.3543078643560875e-06,0.07699310779571533,0.1053251177072525,0.06129434332251549,0.03182632103562355,0.02014404907822609,0.0008136131218634546,1.3547835351346293e-06,8.938000064517837e-07,0.14538581669330597,0.11358977109193802,0.1689918041229248,0.18373024463653564,0.04654956981539726,0.10189983993768692,0.09470835328102112,0.04584527388215065,0.06442924588918686,0.05099444091320038,0.5185532569885254,0.4064600169658661,0.007530690636485815,0.004141452722251415,0.001959472429007292,0.009955842979252338,0.14703913033008575,4.7107969294302166e-05,0.004344504326581955,0.004240598529577255,0.006738740485161543,0.00010060756176244467,9.268961730413139e-05,0.015208583325147629,0.0009232774027623236,0.20268289744853973,0.2934640049934387,0.03044705279171467,0.054833799600601196,0.006400678772479296,0.0004379215824883431,0.004141027107834816,0.04021083563566208,0.0009362101554870605,0.005906537175178528,0.7334772348403931,0.7390774488449097,0.006788517348468304,0.02381308190524578,0.3397914469242096,0.2945094406604767,1.46805598433275e-06,7.669609658478294e-06,0.7362773418426514,0.02049588016719402,0.27683287486433983,0.10416673682630062,74.6521602602238,12.54698553337484,35.636091599841706,26.71757043918621
1059,2.9173470466048457e-06,0.04938364028930664,0.08832276612520218,0.09614161401987076,0.041899945586919785,0.02668500505387783,0.0007895304588600993,1.2451311022232403e-06,7.10800918568566e-07,0.13016895949840546,0.11106602847576141,0.18222682178020477,0.2033979296684265,0.020459549501538277,0.18282778561115265,0.17984819412231445,0.025623228400945663,0.0616971030831337,0.046695489436388016,0.5442257523536682,0.427178293466568,0.008446904830634594,0.004417696036398411,0.0014563438016921282,0.01059490442276001,0.17749570310115814,4.040482599521056e-05,0.005652755964547396,0.0032738102599978447,0.006244184914976358,0.00010940545325865969,9.606841922504827e-05,0.01239140797406435,0.0007691324572078884,0.13326701521873474,0.20514200627803802,0.02515963837504387,0.03982110694050789,0.006267440039664507,0.0005194053519517183,0.004114479757845402,0.03661362826824188,0.0009445773321203887,0.005832155700773001,0.7237763404846191,0.71861732006073,0.006607131566852331,0.015978271141648293,0.24536970257759094,0.24402418732643127,1.182405071631365e-06,7.287165317393374e-06,0.7211968302726746,0.03211569596411815,0.27727761305868626,0.13681865856051445,74.25856508100324,18.354675034406405,35.67291896746693,32.38058958818902
1062,3.443090236032731e-06,0.07488199323415756,0.09463655203580856,0.07196395099163055,0.032328713685274124,0.025722729042172432,0.0008465991704724729,1.3700396266358439e-06,8.558380955037137e-07,0.11399050801992416,0.08929833769798279,0.16054430603981018,0.18584279716014862,0.01642446592450142,0.2100079506635666,0.20825858414173126,0.022650890052318573,0.06631386280059814,0.051055654883384705,0.5262755751609802,0.37681564688682556,0.009662739001214504,0.005891459994018078,0.0015595974400639534,0.011975043453276157,0.2102615386247635,5.10477002535481e-05,0.005752605386078358,0.004059354774653912,0.006625060457736254,9.324546408606693e-05,8.605323091614991e-05,0.014019937254488468,0.0009075349662452936,0.14323122799396515,0.2251821607351303,0.028916725888848305,0.0461525097489357,0.0063338689506053925,0.00047208202886395156,0.003756746416911483,0.03495736047625542,0.0010043303482234478,0.006413705181330442,0.7344728708267212,0.7342344522476196,0.005897724535316229,0.018354490399360657,0.24353687465190887,0.2349742352962494,1.3174513924241182e-06,8.530939339834731e-06,0.7343536615371704,0.024047749895544257,0.268152441829443,0.14111274480819702,74.60262405997464,14.408055689042762,34.908753422798114,33.060873542957125
1065,2.9529408038797555e-06,0.04695843160152435,0.0687595084309578,0.10000630468130112,0.046310704201459885,0.029313968494534492,0.0007760963635519147,1.4819863736192929e-06,8.44007558953308e-07,0.10736376792192459,0.08127690106630325,0.1282324641942978,0.14549091458320618,0.030665745958685875,0.13591362535953522,0.1295623779296875,0.03546392172574997,0.08453396707773209,0.06921594589948654,0.5182993412017822,0.39185479283332825,0.009910196997225285,0.006679936312139034,0.0015518744476139545,0.009398014284670353,0.19723646342754364,5.5173815781017765e-05,0.005322096403688192,0.004064806271344423,0.006409257650375366,8.779660856816918e-05,8.276870357804e-05,0.013982907868921757,0.0005250714020803571,0.15526074171066284,0.2385897934436798,0.024732256308197975,0.03863032907247543,0.006562042515724897,0.0008248616941273212,0.003297599498182535,0.03434348106384277,0.0007946233381517231,0.0059023667126894,0.7293341755867004,0.732728898525238,0.005859977565705776,0.02085886336863041,0.259090393781662,0.2257830649614334,1.4600012718801736e-06,7.883471880631987e-06,0.7310315370559692,0.03339228999781577,0.25646801851689816,0.14862138405442238,74.51661944016207,18.9460411060133,33.90335245364627,34.21809314753404
1068,3.450104486546479e-06,0.07120479643344879,0.09296759963035583,0.05645429715514183,0.035868316888809204,0.0275404192507267,0.0007363390759564936,1.3946039416623535e-06,8.358149443665752e-07,0.10766371339559555,0.07373525947332382,0.12630905210971832,0.13932552933692932,0.038724370300769806,0.10847216844558716,0.10479658097028732,0.04233245551586151,0.07790627330541611,0.06648842245340347,0.5095688104629517,0.37797752022743225,0.009127240628004074,0.006827523931860924,0.0013375971466302872,0.008085308596491814,0.1859947293996811,5.175017940928228e-05,0.006101048551499844,0.00432737497612834,0.005970824044197798,7.095989712979645e-05,6.638030026806518e-05,0.015657490119338036,0.000779756810516119,0.12498977780342102,0.19540925323963165,0.025635499507188797,0.03657487779855728,0.008193868212401867,0.0006293910555541515,0.0036859421525150537,0.03833999112248421,0.0008845321135595441,0.006030738353729248,0.7169235944747925,0.7045655846595764,0.005290856584906578,0.016008883714675903,0.29727333784103394,0.2580901086330414,1.2141829301981488e-06,7.0194987529248465e-06,0.7107445895671844,0.018863879117513232,0.26292968168854713,0.12122451327741146,73.97851596409978,11.664457030496296,34.463160629249664,29.78937215566039
1071,3.470332558208611e-06,0.13095857203006744,0.12032150477170944,0.03534542769193649,0.020230675116181374,0.02158873714506626,0.0007807713118381798,1.331070620835817e-06,9.452587619307451e-07,0.08975840359926224,0.06928969919681549,0.1605679988861084,0.17831842601299286,0.0405941903591156,0.12026836723089218,0.11414987593889236,0.03265508636832237,0.060053203254938126,0.04859357699751854,0.4959803521633148,0.3242846727371216,0.011323743499815464,0.007423258386552334,0.0015532617690041661,0.013291274197399616,0.17750830948352814,4.976481795893051e-05,0.005107868928462267,0.004265888594090939,0.007671143393963575,7.185149297583848e-05,6.250643491512164e-05,0.01598110795021057,0.0015796091174706817,0.1686604917049408,0.24775506556034088,0.03197983652353287,0.05680692568421364,0.007075057830661535,0.00029291195096448064,0.004194855690002441,0.042058467864990234,0.0010294957319274545,0.007532996125519276,0.7212350368499756,0.7075858116149902,0.005794806871563196,0.013211359269917011,0.24868616461753845,0.214895099401474,1.2898544810013846e-06,7.34248442313401e-06,0.7144104242324829,0.01182659520660915,0.2678862754255533,0.10642686858773232,74.07742661025671,7.645661628460831,34.886191353933754,27.139938621633377
1074,3.2660857414157363e-06,0.1683584749698639,0.12616771459579468,0.01863097958266735,0.01693604327738285,0.025847656652331352,0.0007480778149329126,1.0200545830230112e-06,8.604185381955176e-07,0.08925528079271317,0.07600316405296326,0.16380122303962708,0.18247339129447937,0.028072098270058632,0.14019905030727386,0.1383036971092224,0.029136503115296364,0.05652938038110733,0.04679671302437782,0.4938426613807678,0.3449188470840454,0.011454707942903042,0.006722813937813044,0.001477472367696464,0.015164745971560478,0.16866537928581238,4.190874096821062e-05,0.004557567182928324,0.0047244480811059475,0.007699945010244846,4.36843947682064e-05,3.969196404796094e-05,0.016462260857224464,0.0016976834740489721,0.144974023103714,0.22159361839294434,0.027806447818875313,0.04544678330421448,0.009234207682311535,0.0003039875300601125,0.003631092607975006,0.04217633232474327,0.0007724237511865795,0.007847223430871964,0.6817277669906616,0.6628299355506897,0.0036011897027492523,0.00975731573998928,0.18763545155525208,0.17058725655078888,1.2629355978788226e-06,6.845870757388184e-06,0.6722788512706757,0.006238118647161173,0.28332192450761795,0.09364817943423986,72.89323075601692,4.1839818276056295,36.169283106139154,24.685673475254156
