frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,happiness,surprise,anger,sadness
252,2.9850775717932265e-06,0.015665825456380844,0.004053223412483931,0.19867466390132904,0.05118141323328018,0.22489924728870392,9.23163170227781e-05,1.5915530866550398e-06,1.080853280654992e-06,0.06921574473381042,0.03483882173895836,0.13019156455993652,0.1535908728837967,0.011701196432113647,0.22162896394729614,0.2192835807800293,0.012603716924786568,0.054001566022634506,0.054909367114305496,0.5060060024261475,0.23017971217632294,0.0091022290289402,0.014422399923205376,0.0001241502759512514,0.0016575995832681656,0.24833431839942932,0.0016977732302621007,0.004765775054693222,0.009781095199286938,0.00025262637063860893,0.0008011222817003727,0.0010456211166456342,0.006283098831772804,0.00020300631877034903,0.014841985888779163,0.07837265729904175,0.07735395431518555,0.002162110060453415,0.05128020420670509,0.0028935435693711042,0.02304723672568798,0.0072189271450042725,0.013021600432693958,0.03881340101361275,0.00010026955715147778,2.7163039703737013e-05,0.0007374802371487021,0.0009528727969154716,0.0061310394667088985,0.0031819650903344154,3.8120931549201487e-06,2.2772549073124537e-06,6.37162984276074e-05,0.22350449115037918,0.009859524434432387,0.06684046909989168
255,5.145035629539052e-06,0.034117430448532104,0.007682549301534891,0.15874725580215454,0.028244122862815857,0.16891635954380035,7.382680632872507e-05,1.5144273675105069e-06,1.6983584600893664e-06,0.08288519829511642,0.03509444370865822,0.10775593668222427,0.1265861690044403,0.008695591241121292,0.2608305811882019,0.24707765877246857,0.012143400497734547,0.07048755139112473,0.07065269351005554,0.5236361622810364,0.21258890628814697,0.008155646733939648,0.01311738882213831,0.00011812548473244533,0.0018874427769333124,0.1511562168598175,0.0008264867938123643,0.008213996887207031,0.01704992912709713,0.00012080977467121556,0.001087352866306901,0.001862783799879253,0.0074905045330524445,0.0005188773502595723,0.006063186563551426,0.038425713777542114,0.08185984939336777,0.0014719695318490267,0.0996498391032219,0.0012186733074486256,0.0460224486887455,0.00783595722168684,0.015695124864578247,0.025581635534763336,6.277691863942891e-05,1.3271715943119489e-05,0.0005514879012480378,0.001414356054738164,0.0019511388381943107,0.0006416686228476465,3.1932577257975936e-06,2.7490257252793526e-06,3.80243172912742e-05,0.15495173633098602,0.020899989875033498,0.05389913082278023
258,3.1123897770157782e-06,0.019849112257361412,0.005314548499882221,0.20144551992416382,0.046725522726774216,0.18432803452014923,8.86869675014168e-05,1.4158310932543827e-06,1.2479472388804425e-06,0.07271485775709152,0.03271833807229996,0.18179328739643097,0.20835496485233307,0.01668417826294899,0.1621900051832199,0.14872735738754272,0.020768936723470688,0.03762172907590866,0.03679310157895088,0.4593279957771301,0.1508687436580658,0.00909934751689434,0.014148682355880737,0.00012608515680767596,0.0017900210805237293,0.1967650204896927,0.0011009573936462402,0.004648267757147551,0.0093774339184165,0.00015743249969091266,0.001181773142889142,0.0015242870431393385,0.007022344972938299,0.0004526993725448847,0.01231730729341507,0.05406942218542099,0.08583267033100128,0.002124450635164976,0.04592589661478996,0.0011952463537454605,0.02987784706056118,0.00868912786245346,0.010867739096283913,0.036476582288742065,9.802731074159965e-05,2.2120413632364944e-05,0.0011350630084052682,0.000946063722949475,0.004691159352660179,0.0019896209705621004,3.650376356745255e-06,2.574216296125087e-06,6.0073862186982296e-05,0.19910527020692825,0.012581830378621817,0.06805052670339744
261,3.1977801882021595e-06,0.006829347461462021,0.0027580184396356344,0.30828022956848145,0.0830506682395935,0.22253739833831787,5.3762163588544354e-05,3.4589959341246868e-06,8.045653885346837e-07,0.05029383674263954,0.033011823892593384,0.1423676460981369,0.15840525925159454,0.02699415571987629,0.12388482689857483,0.10857918113470078,0.024251628667116165,0.0512218214571476,0.05535797029733658,0.5129209756851196,0.267290323972702,0.011288633570075035,0.01561190839856863,7.02611796441488e-05,0.00181230076123029,0.1503797322511673,0.000909173337277025,0.003669552970677614,0.0024339386727660894,0.0003291423199698329,0.0035497164353728294,0.0034004447516053915,0.006500191055238247,0.00013003665662836283,0.008912903256714344,0.022682035341858864,0.04224338009953499,0.003126973519101739,0.0654250830411911,0.005392434541136026,0.048932600766420364,0.005887004546821117,0.033632829785346985,0.08465889096260071,5.432224861579016e-05,1.7654943803790957e-05,0.0015699032228440046,0.0009329976746812463,0.005338402930647135,0.003639311995357275,2.7989606223854935e-06,2.257975893371622e-06,3.598859620979056e-05,0.22932998090982437,0.004793682950548828,0.10507679691848655
264,3.1397214570461074e-06,0.00653373496606946,0.0027633297722786665,0.32131075859069824,0.08387020230293274,0.23625130951404572,5.477225568029098e-05,3.379107511136681e-06,7.446303129654552e-07,0.05640238896012306,0.03673278167843819,0.12246639281511307,0.13308435678482056,0.0245790034532547,0.129252627491951,0.114164799451828,0.023569520562887192,0.05785795673727989,0.06700274348258972,0.491396427154541,0.29688751697540283,0.009540306404232979,0.014105229638516903,6.553547427756712e-05,0.001557201612740755,0.1510368138551712,0.0012480042641982436,0.003152399556711316,0.0024097824934870005,0.00039876182563602924,0.0030396957881748676,0.0027800933457911015,0.004864831455051899,0.00013244955334812403,0.009891248308122158,0.023501040413975716,0.04665832594037056,0.003650814760476351,0.054723214358091354,0.0056044128723442554,0.056078724563121796,0.007733884267508984,0.038745295256376266,0.08975756913423538,4.373478441266343e-05,1.3816497812513262e-05,0.0013795004924759269,0.0006978678284212947,0.004936038516461849,0.0033806392457336187,2.820687086568796e-06,2.128045252902666e-06,2.8775641112588346e-05,0.23617378622293472,0.004648532369174063,0.10904351590822141
267,4.055417321069399e-06,0.008622107096016407,0.002961327787488699,0.2608760595321655,0.06794138997793198,0.2263520061969757,6.63100800011307e-05,3.8097234664746793e-06,8.158531841218064e-07,0.06975910067558289,0.06650206446647644,0.10609527677297592,0.12173830717802048,0.024259719997644424,0.13285836577415466,0.11928395926952362,0.020856402814388275,0.06810690462589264,0.07669097930192947,0.4803791344165802,0.3356599509716034,0.007765226997435093,0.008367960341274738,8.443959814030677e-05,0.0012292928295210004,0.17235702276229858,0.0013170569436624646,0.0030429114121943712,0.003465804038569331,0.0001513341412646696,0.009459834545850754,0.0105433389544487,0.006153619848191738,0.00021358572121243924,0.011676568537950516,0.04107208549976349,0.04288666322827339,0.002190257655456662,0.05595347285270691,0.0017434889450669289,0.044945672154426575,0.005425271112471819,0.03699342533946037,0.11426055431365967,6.072779797250405e-05,1.715195867291186e-05,0.0021085748448967934,0.0015350079629570246,0.01089190412312746,0.006718577351421118,3.920769813703373e-06,2.9691666441067355e-06,3.8939878322707955e-05,0.21661654114723206,0.005791717441752553,0.09362641101082166
270,4.830563739233185e-06,0.0131533183157444,0.004136791918426752,0.2712809145450592,0.052110206335783005,0.17626401782035828,6.41085862298496e-05,3.623081511250348e-06,9.829783493842115e-07,0.06502600759267807,0.05657745152711868,0.14777395129203796,0.17385970056056976,0.020859286189079285,0.13535737991333008,0.12083925306797028,0.023821022361516953,0.049822717905044556,0.05137966573238373,0.4902387857437134,0.2558085322380066,0.009399421513080597,0.00982823595404625,7.788069342495874e-05,0.000986541504971683,0.19358643889427185,0.0017206281190738082,0.0036307265982031822,0.003463148605078459,0.00015942490426823497,0.010134854353964329,0.014085925184190273,0.0044342828914523125,0.00016714389494154602,0.01027454063296318,0.033308856189250946,0.04151758924126625,0.002882914384827018,0.045427609235048294,0.0022679511457681656,0.05925271287560463,0.007944019511342049,0.04898663982748985,0.10272451490163803,3.806867607636377e-05,1.399913162458688e-05,0.0011625787010416389,0.002649822970852256,0.009981854818761349,0.0057511841878294945,3.840611043415265e-06,3.71335340787482e-06,2.6033903850475326e-05,0.23243367671966553,0.008645055117085576,0.0985005646944046
273,3.56422469849349e-06,0.006254860199987888,0.0011556921526789665,0.3487200140953064,0.06721985340118408,0.2758142352104187,7.662058487767354e-05,2.181772288167849e-06,4.949571348333848e-07,0.22936543822288513,0.179501473903656,0.1853622943162918,0.2169569432735443,0.010296311229467392,0.2456676959991455,0.22334928810596466,0.015812397003173828,0.04883025586605072,0.045155756175518036,0.5958765745162964,0.40296876430511475,0.002197708934545517,0.0022424357011914253,0.0001759992737788707,0.0005554415402002633,0.10315773636102676,0.0008785714162513614,0.003297048155218363,0.004436809103935957,0.0003885508340317756,0.004727094899863005,0.006288960110396147,0.005653302650898695,0.00034637461067177355,0.011255274526774883,0.03418286517262459,0.060931913554668427,0.007065788377076387,0.011513427831232548,0.0007044884841889143,0.025140034034848213,0.004646203946322203,0.014511133544147015,0.058165293186903,0.00043074204586446285,0.0002097452525049448,0.0017358053009957075,0.005658212583512068,0.016530286520719528,0.01093452237546444,2.631758889037883e-06,2.5150432065856876e-06,0.0003202436491847038,0.22593887522816658,0.0037052761763334274,0.11991202303518851
276,4.845651801588247e-06,0.04761051386594772,0.01441964227706194,0.12736086547374725,0.019938137382268906,0.12204565107822418,7.050285785226151e-05,1.4907363947713748e-06,8.675390859025356e-07,0.12939995527267456,0.08744078874588013,0.11190563440322876,0.1318586766719818,0.008445831015706062,0.2393980473279953,0.22496873140335083,0.017315292730927467,0.07201547175645828,0.0713820680975914,0.6239628791809082,0.3709334433078766,0.0045957500115036964,0.005503602791577578,0.00018327723955735564,0.00047507815179415047,0.05001020058989525,0.000977490097284317,0.0022534355521202087,0.022670064121484756,0.00018879475828725845,0.0008829398429952562,0.0014713226119056344,0.01009904034435749,0.0002708141109906137,0.006860827561467886,0.04015176743268967,0.11449387669563293,0.002093601506203413,0.05534174665808678,0.0017865975387394428,0.021458253264427185,0.0039040723349899054,0.01110321655869484,0.0372636616230011,0.0002925243170466274,7.258215919137001e-05,0.0007237900863401592,0.002419113414362073,0.006934951990842819,0.0019604102708399296,3.996185114374384e-06,3.3786595849960577e-06,0.0001825532381189987,0.08868553303182125,0.03101507807150483,0.04323837597621605
279,3.5425332498562057e-06,0.026144694536924362,0.006278869695961475,0.14370760321617126,0.03847856447100639,0.25801920890808105,7.247232861118391e-05,1.2808814062736928e-06,8.189057894014695e-07,0.11582770943641663,0.08760564029216766,0.08547042310237885,0.10878322273492813,0.007939005270600319,0.24373264610767365,0.22920969128608704,0.016974860802292824,0.08733956515789032,0.08983495086431503,0.6111922860145569,0.3672947585582733,0.00545155443251133,0.006005448754876852,0.00012861884897574782,0.0008746959501877427,0.06827810406684875,0.001406241673976183,0.002071188762784004,0.010241222567856312,0.00020850005967076868,0.000914276868570596,0.0011600503930822015,0.005261373706161976,0.0005327104590833187,0.009828218258917332,0.05280990153551102,0.08656880259513855,0.002531382255256176,0.07429429888725281,0.001014186767861247,0.054794467985630035,0.010679898783564568,0.015739910304546356,0.022885072976350784,3.679198562167585e-05,8.115672244457528e-06,0.0004471137945074588,0.0007950781146064401,0.0016308794729411602,0.0004903575172647834,3.7312909171305364e-06,2.3797424546501134e-06,2.245382893306669e-05,0.10599285364151001,0.01621178211644292,0.048593976825941354
282,5.4134097808855586e-06,0.019287647679448128,0.004886339884251356,0.17544306814670563,0.04363159090280533,0.2965189814567566,6.925986235728487e-05,1.8617519117469783e-06,1.106605395762017e-06,0.09840230643749237,0.04913890361785889,0.06565777212381363,0.07960908859968185,0.011149789206683636,0.20836248993873596,0.20292361080646515,0.015773046761751175,0.10778748244047165,0.12279855459928513,0.5938855409622192,0.3205130696296692,0.006728284060955048,0.010418529622256756,0.00011042886762879789,0.000771308783441782,0.05600333586335182,0.0016267132014036179,0.0017499692039564252,0.01798524335026741,0.00012798084935639054,0.001044193166308105,0.0016181167447939515,0.005940151400864124,0.0005187970236875117,0.008441523648798466,0.05709794908761978,0.12151587754487991,0.0018430171767249703,0.10130010545253754,0.0013499028282240033,0.05342905595898628,0.007615889422595501,0.029397331178188324,0.04315605387091637,3.9010199543554336e-05,7.031424956949195e-06,0.0003754462522920221,0.0010817734291777015,0.003752792486920953,0.0007965664262883365,5.780519586551236e-06,2.74284798251756e-06,2.3020812250251765e-05,0.11572320200502872,0.012086993781849742,0.059368459352602564
285,3.372922492417274e-06,0.019874578341841698,0.0017105890437960625,0.255259245634079,0.03648274391889572,0.36931291222572327,0.0001161111649707891,1.6180754300876288e-06,9.803411558095831e-07,0.08750791847705841,0.053873226046562195,0.06890569627285004,0.09263830631971359,0.009291690774261951,0.22537660598754883,0.21009357273578644,0.01661275140941143,0.11014633625745773,0.10509416460990906,0.6142921447753906,0.24132752418518066,0.009240923449397087,0.010714502073824406,0.00020480451348703355,0.0010044595692306757,0.18374744057655334,0.0032078062649816275,0.0028079142794013023,0.01204797811806202,6.131471309345216e-05,0.0014239187585189939,0.002238715533167124,0.019120048731565475,0.0016570984153077006,0.029117049649357796,0.13344241678714752,0.052120450884103775,0.0010056305909529328,0.08555907011032104,0.00018939697474706918,0.016953788697719574,0.00846228189766407,0.003828977467492223,0.01775350421667099,5.847409920534119e-05,1.113128564611543e-05,0.0008650025120005012,0.0017472457839176059,0.006479223258793354,0.001182343577966094,6.36855702396133e-06,3.532702066877391e-06,3.480269242572831e-05,0.21950334310531616,0.01079258369281888,0.08630729330858837
288,2.518446535759722e-06,0.02056344412267208,0.0028575719334185123,0.236465722322464,0.025598401203751564,0.2753086984157562,9.127552038989961e-05,1.275176259696309e-06,8.423872372986807e-07,0.07098899781703949,0.06451275944709778,0.11447237432003021,0.14974497258663177,0.012370523996651173,0.20599503815174103,0.2075711488723755,0.014139573089778423,0.0728783905506134,0.06558719277381897,0.6001176834106445,0.2964508533477783,0.01021643914282322,0.01051502674818039,0.00016241676348727196,0.0008794424356892705,0.26324647665023804,0.006527575198560953,0.005070908460766077,0.01484621874988079,0.00016843146295286715,0.0004944547545164824,0.0007967208512127399,0.014623802155256271,0.0007038562907837331,0.021011697128415108,0.08761250972747803,0.05650032311677933,0.0016328123165294528,0.05439656227827072,0.0004950128495693207,0.015598475001752377,0.014675763435661793,0.0032265703193843365,0.009940937161445618,6.103998748585582e-05,1.5384419384645298e-05,0.0004200997937005013,0.0012098182924091816,0.0026061113458126783,0.0005288691027089953,3.869349257001886e-06,2.6364264158473816e-06,3.821220343525056e-05,0.249856099486351,0.011710508028045297,0.07925229930939774
291,4.157840521656908e-06,0.02491198666393757,0.004102201666682959,0.140162855386734,0.033637747168540955,0.30585455894470215,0.00011538316175574437,1.8774136378851836e-06,9.633188255975256e-07,0.05971904844045639,0.054195836186409,0.054183006286621094,0.0719713345170021,0.013711965642869473,0.17650313675403595,0.1716354340314865,0.0181498471647501,0.139733225107193,0.14623352885246277,0.6792662143707275,0.4143250584602356,0.011802765540778637,0.011374414898455143,0.000159883129526861,0.0009499512962065637,0.2006901204586029,0.004666019231081009,0.005047514569014311,0.010071666911244392,7.78834437369369e-05,0.0016770357033237815,0.002339292084798217,0.010330308228731155,0.00034477608278393745,0.024257907643914223,0.1299879550933838,0.08960934728384018,0.0011576175456866622,0.08165914565324783,0.0009601187193766236,0.024911686778068542,0.011580920778214931,0.005893747787922621,0.010859967209398746,4.660292324842885e-05,7.478886800527107e-06,0.0009637424955144525,0.0010504849487915635,0.0018065846525132656,0.0003467823553364724,4.679806352214655e-06,3.8590824260609224e-06,2.704090502447798e-05,0.17042648792266846,0.014507094165310264,0.048059727724952005
